"","brand_tag"
"1383","모노톤"
"1384","컬러블록"
"1385","와이드핏"
"1386","그래픽"
"1387","로고플레이"
"1388","유니크"
"1389","힙합"
"1390","체크"
"1391","부츠컷"
"1392","워싱"
"1393","로고플레이"
"1394","그래픽"
"1395","유니크"
"1396","힙합"
"1397","로고플레이"
"1398","스티치"
"1399","레더"
"1400","로고플레이"
"1401","그래픽"
"1402","컬러포인트"
"1403","힙합"
"1404","유니크"
"1405","비비드"
"1406","체크"
"1407","오버핏"
"1408","힙합"
"1409","로고플레이"
"1410","플리스"
"1411","컬러포인트"
"1412","그래픽"
"1413","뉴트럴톤"
"1414","스트링"
"1415","한파"
"1416","로고플레이"
"1417","유니크"
"1418","힙합"
"1419","카고"
"1420","로고플레이"
"1421","리버서블"
"1422","카무플라주"
"1423","뉴트럴톤"
"1424","유니크"
"1425","힙합"
"1426","오버핏"
"1427","레터링"
"1428","카고"
"1429","로고플레이"
"1430","그래픽"
"1431","오버핏"
"1432","플리스"
"1433","메쉬"
"1434","유니크"
"1435","로고플레이"
"1436","오버핏"
"1437","로고플레이"
"1438","와이드핏"
"1439","카무플라주"
"1440","콜라보"
"1441","유니크"
"1442","카고"
"1443","힙합"
"1444","뉴트럴톤"
"1445","유니크"
"1446","힙합"
"1447","컬러포인트"
"1448","그래픽"
"1449","타이다이"
"1450","와이드핏"
"1451","퍼"
"1452","유니크"
"1453","힙합"
"1454","페인팅"
"1455","카고"
"1456","오버핏"
"1457","로고플레이"
"1458","힙합"
"1459","화사한"
"1460","레터링"
"1461","글로시"
"1462","로고플레이"
"1463","코듀로이"
"1464","오버핏"
"1465","타이다이"
"1466","와이드핏"
"1467","카고"
"1468","레터링"
"1469","퍼"
"1470","코듀로이"
"1471","유니크"
"1472","힙합"
"1473","플리스"
"1474","오버핏"
"1475","로고플레이"
"1476","꾸안꾸"
"1477","편안한"
"1478","레터링"
"1479","로고플레이"
"1480","체크"
"1481","모노톤"
"1482","유니크"
"1483","힙합"
"1484","플리스"
"1485","오버핏"
"1486","페인팅"
"1487","그래픽"
"1488","유니크"
"1489","힙합"
"1490","로고플레이"
"1491","그래픽"
"1492","유니크"
"1493","힙합"
"1494","레터링"
"1495","로고플레이"
"1496","유니크"
"1497","힙합"
"1498","타이다이"
"1499","로고플레이"
"1500","와이드핏"
"1501","오버핏"
"1502","유니크"
"1503","힙합"
"1504","그래픽"
"1505","핀턱"
"1506","유니크"
"1507","힙합"
"1508","글로시"
"1509","날염"
"1510","카고"
"1511","리버서블"
"1512","그래픽"
"1513","체크"
"1514","스트라이프"
"1515","카고"
"1516","유니크"
"1517","힙합"
"1518","로고플레이"
"1519","유니크"
"1520","컬러블록"
