"","brand_tag"
"900","캠퍼스"
"901","럭셔리"
"902","비"
"903","로고플레이"
"904","꾸안꾸"
"905","편안한"
"906","캠퍼스"
"907","셋업코디"
"908","컬러포인트"
"909","오버핏"
"910","꾸안꾸"
"911","캠퍼스"
"912","원마일웨어"
"913","로고플레이"
"914","오버핏"
"915","콜라보"
"916","리버서블"
"917","편안한"
"918","스트라이프"
"919","스티치"
"920","로고플레이"
"921","캠퍼스"
"922","레귤러핏"
"923","오버핏"
"924","핀턱"
"925","와이드핏"
"926","캠퍼스"
"927","컬러포인트"
"928","그래픽"
"929","레터링"
"930","로고플레이"
"931","카고"
"932","캠퍼스"
"933","꾸안꾸"
"934","와펜"
"935","오버핏"
"936","로고플레이"
"937","콜라보"
"938","꾸안꾸"
"939","와이드핏"
"940","캠퍼스"
"941","아가일"
"942","캠퍼스"
"943","레이어드룩"
"944","스티치"
"945","신학기"
"946","스트라이프"
"947","꾸안꾸"
"948","캠퍼스"
"949","모노톤"
"950","글로시"
"951","핀턱"
"952","오버핏"
"953","와이드핏"
"954","와펜"
"955","로고플레이"
"956","와이드핏"
"957","셀럽템"
"958","꾸안꾸"
"959","컬러포인트"
"960","모노톤"
"961","로고플레이"
"962","셀럽템"
"963","페인팅"
"964","레이어드룩"
"965","그래픽"
"966","꾸안꾸"
"967","편안한"
"968","원마일웨어"
"969","셀럽템"
"970","꾸안꾸"
"971","캠퍼스"
"972","모노톤"
"973","레터링"
"974","스티치"
"975","벌룬핏"
"976","캠퍼스"
"977","레이어드룩"
"978","아가일"
"979","오버핏"
"980","워싱"
"981","캠퍼스"
"982","로고플레이"
"983","오버핏"
"984","테이퍼드핏"
"985","컬러포인트"
"986","꾸안꾸"
"987","캠퍼스"
"988","원마일웨어"
"989","편안한"
"990","오버핏"
"991","로고플레이"
"992","환절기"
"993","캠퍼스"
"994","아가일"
"995","로고플레이"
"996","에코"
"997","오버핏"
"998","꾸안꾸"
"999","캠퍼스"
"1000","스티치"
"1001","로고플레이"
"1002","셋업코디"
"1003","편안한"
"1004","원마일웨어"
"1005","코듀로이"
"1006","청청패션"
"1007","로고플레이"
"1008","남친룩"
"1009","워싱"
"1010","셀럽템"
"1011","캠퍼스"
"1012","그래픽"
"1013","와이드핏"
"1014","핀턱"
"1015","워싱"
"1016","캠퍼스"
"1017","스티치"
"1018","에코"
"1019","파스텔"
"1020","와펜"
"1021","캠퍼스"
"1022","그래픽"
"1023","와이드핏"
"1024","에코"
"1025","와펜"
"1026","청청패션"
"1027","남친룩"
"1028","그래픽"
"1029","오버핏"
"1030","와이드핏"
"1031","레이어드룩"
"1032","레터링"
"1033","워싱"
"1034","체크"
"1035","컬러포인트"
"1036","캠퍼스"
"1037","남친룩"
"1038","꾸안꾸"
"1039","레터링"
"1040","그래픽"
"1041","와이드핏"
"1042","뉴트럴톤"
"1043","캠퍼스"
"1044","꾸안꾸"
"1045","스티치"
"1046","체크"
"1047","레이어드룩"
"1048","캠퍼스"
"1049","와이드핏"
"1050","레터링"
"1051","꾸안꾸"
"1052","편안한"
"1053","원마일웨어"
"1054","셋업코디"
"1055","로고플레이"
"1056","그래픽"
"1057","컬러포인트"
"1058","레이어드룩"
"1059","로고플레이"
"1060","레터링"
"1061","와이드핏"
"1062","캠퍼스"
"1063","남친룩"
"1064","에코"
"1065","체크"
"1066","캠퍼스"
"1067","레이어드룩"
"1068","남친룩"
"1069","오버핏"
"1070","벌룬핏"
"1071","핀턱"
"1072","에코"
"1073","캠퍼스"
"1074","로고플레이"
"1075","편안한"
"1076","원마일웨어"
"1077","와이드핏"
"1078","콜라보"
"1079","편안한"
"1080","원마일웨어"
"1081","셋업코디"
"1082","캠퍼스"
"1083","로고플레이"
"1084","오버핏"
"1085","레터링"
"1086","그래픽"
"1087","로고플레이"
"1088","캠퍼스"
"1089","꾸안꾸"
"1090","와이드핏"
"1091","레이어드룩"
"1092","로고플레이"
"1093","오버핏"
"1094","벌룬핏"
"1095","핀턱"
"1096","에코"
"1097","편안한"
"1098","원마일웨어"
"1099","로고플레이"
"1100","오버핏"
"1101","파스텔"
"1102","체크"
"1103","벌룬핏"
"1104","캠퍼스"
"1105","스트라이프"
"1106","워싱"
"1107","와이드핏"
"1108","로고플레이"
"1109","컬러포인트"
"1110","캠퍼스"
"1111","꾸안꾸"
"1112","남친룩"
"1113","모노톤"
"1114","로고플레이"
"1115","모노톤"
"1116","핀턱"
"1117","와이드핏"
"1118","캠퍼스"
"1119","꾸안꾸"
"1120","남친룩"
"1121","캠퍼스"
"1122","핀턱"
"1123","와이드핏"
"1124","꾸안꾸"
"1125","편안한"
"1126","원마일웨어"
"1127","캠퍼스"
"1128","컬러블록"
"1129","레터링"
"1130","오버핏"
"1131","신학기"
"1132","편안한"
"1133","원마일웨어"
"1134","꾸안꾸"
"1135","와이드핏"
"1136","레터링"
"1137","스트라이프"
"1138","캠퍼스"
"1139","심볼"
"1140","와이드핏"
"1141","스티치"
"1142","로고플레이"
"1143","캠퍼스"
"1144","오버핏"
"1145","와이드핏"
"1146","워싱"
"1147","레터링"
"1148","오버핏"
"1149","편안한"
"1150","원마일웨어"
"1151","키높이"
"1152","오버핏"
"1153","로고플레이"
"1154","와이드핏"
"1155","캠퍼스"
"1156","로고플레이"
"1157","오버핏"
"1158","와이드핏"
"1159","스트라이프"
"1160","캠퍼스"
"1161","레이어드룩"
